MMRN_index,#,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE,rxnKEGGID,rxnMetaNetXID,rxnREACTOMEID,rxnRheaID,rxnRheaMasterID,rxnBiGGID,rxnRheaFinal,rxnSBOTerms,ECNumber,RetiredID
MMRNR00054,,R_HMR_0414,"(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c] + H2O[c] => adrenic acid[c] + CoA[c]",,ENSMUSG00000021226 or ENSMUSG00000021228 or ENSMUSG00000052392 or ENSMUSG00000043487 or ENSMUSG00000028937 or ENSMUSG00000039653,,,,,kegg.reaction/R08191;vmhreaction/HMR_0414;sbo/SBO:0000176,Acyl-CoA hydrolysis,,3.1.2.2,,0.0,R08191,nan,nan,nan,nan,nan,,SBO:0000176,3.1.2.2,HMR_0414
MMRNR00055,,R_HMR_0418,"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[c] + H2O[c] => (9Z,12Z,15Z,18Z)-TTA[c] + CoA[c]",,ENSMUSG00000021226 or ENSMUSG00000021228 or ENSMUSG00000052392 or ENSMUSG00000043487 or ENSMUSG00000028937 or ENSMUSG00000039653,,,,,vmhreaction/HMR_0418;sbo/SBO:0000176,Acyl-CoA hydrolysis,,3.1.2.2,,0.0,nan,nan,nan,nan,nan,nan,,SBO:0000176,3.1.2.2,HMR_0418
MMRNR00056,,R_HMR_0422,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[c] + H2O[c] => (6Z,9Z,12Z,15Z,18Z)-TPA[c] + CoA[c]",,ENSMUSG00000021226 or ENSMUSG00000021228 or ENSMUSG00000052392 or ENSMUSG00000043487 or ENSMUSG00000028937 or ENSMUSG00000039653,,,,,vmhreaction/HMR_0422;sbo/SBO:0000176,Acyl-CoA hydrolysis,,3.1.2.2,,0.0,nan,nan,nan,nan,nan,nan,,SBO:0000176,3.1.2.2,HMR_0422
MMRNR00057,,R_HMR_0426,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c] + H2O[c] => (4Z,7Z,10Z,13Z,16Z)-DPA[c] + CoA[c]",,ENSMUSG00000021226 or ENSMUSG00000021228 or ENSMUSG00000052392 or ENSMUSG00000043487 or ENSMUSG00000028937 or ENSMUSG00000039653,,,,,vmhreaction/HMR_0426;sbo/SBO:0000176,Acyl-CoA hydrolysis,,3.1.2.2,,0.0,nan,nan,nan,nan,nan,nan,,SBO:0000176,3.1.2.2,HMR_0426
MMRNR00058,,R_HMR_0430,"(11Z,14Z)-eicosadienoyl-CoA[c] + H2O[c] => (11Z,14Z)-eicosadienoic acid[c] + CoA[c]",,ENSMUSG00000021226 or ENSMUSG00000021228 or ENSMUSG00000052392 or ENSMUSG00000043487 or ENSMUSG00000028937 or ENSMUSG00000039653,,,,,kegg.reaction/R08190;vmhreaction/HMR_0430;sbo/SBO:0000176,Acyl-CoA hydrolysis,,3.1.2.2,,0.0,R08190,nan,nan,nan,nan,nan,,SBO:0000176,3.1.2.2,HMR_0430
MMRNR00059,,R_HMR_0434,"(13Z,16Z)-docosadienoyl-CoA[c] + H2O[c] => (13Z,16Z)-docosadienoic acid[c] + CoA[c]",,ENSMUSG00000021226 or ENSMUSG00000021228 or ENSMUSG00000052392 or ENSMUSG00000043487 or ENSMUSG00000028937 or ENSMUSG00000039653,,,,,kegg.reaction/R08273;vmhreaction/HMR_0434;sbo/SBO:0000176,Acyl-CoA hydrolysis,,3.1.2.2,,0.0,R08273,nan,nan,nan,nan,nan,,SBO:0000176,3.1.2.2,HMR_0434
MMRNR00060,,R_HMR_0438,"10,13,16-docosatrienoyl-CoA[c] + H2O[c] => 10,13,16-docosatriynoic acid[c] + CoA[c]",,ENSMUSG00000021226 or ENSMUSG00000021228 or ENSMUSG00000052392 or ENSMUSG00000043487 or ENSMUSG00000028937 or ENSMUSG00000039653,,,,,vmhreaction/HMR_0438;sbo/SBO:0000176,Acyl-CoA hydrolysis,,3.1.2.2,,0.0,nan,nan,nan,nan,nan,nan,,SBO:0000176,3.1.2.2,HMR_0438
MMRNR00061,,R_HMR_3009,H2O[p] + propanoyl-CoA[p] => CoA[p] + propanoate[p],,ENSMUSG00000021226 or ENSMUSG00000021228 or ENSMUSG00000052392 or ENSMUSG00000043487 or ENSMUSG00000028937 or ENSMUSG00000039653,,,,,vmhreaction/RE2649X;metanetx.reaction/MNXR103712;rhea/40104;rhea/40103;sbo/SBO:0000176,Acyl-CoA hydrolysis,,3.1.2.2,,0.0,nan,MNXR103712,nan,RHEA:40104,RHEA:40103,nan,40104; 40103,SBO:0000176,3.1.2.2,HMR_3009
MMRNR00062,,R_HMR_3475,acetyl-CoA[p] + H2O[p] => acetate[p] + CoA[p],,ENSMUSG00000017307,,,,,kegg.reaction/R00227;reactome/R-HSA-390304;vmhreaction/HMR_3475;metanetx.reaction/MNXR95363;rhea/20290;rhea/20289;sbo/SBO:0000176,Acyl-CoA hydrolysis,,3.1.2.27,,0.0,R00227,MNXR95363,R-HSA-390304,RHEA:20290,RHEA:20289,nan,20290; 20289,SBO:0000176,3.1.2.27,HMR_3475
MMRNR00063,,R_HMR_3476,formyl-CoA[p] + H2O[p] => CoA[p] + formate[p],,,,,,,kegg.reaction/R00521;reactome/R-HSA-389580;vmhreaction/HMR_3476;metanetx.reaction/MNXR99473;rhea/19742;rhea/19741;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0.0,R00521,MNXR99473,R-HSA-389580,RHEA:19742,RHEA:19741,nan,19742; 19741,SBO:0000176,nan,HMR_3476
MMRNR00064,,R_HMR_3477,formyl-CoA[c] + H2O[c] => CoA[c] + formate[c],,,,,,,kegg.reaction/R00521;vmhreaction/FCOAH;metanetx.reaction/MNXR99473;rhea/19742;rhea/19741;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0.0,R00521,MNXR99473,nan,RHEA:19742,RHEA:19741,nan,19742; 19741,SBO:0000176,nan,HMR_3477
MMRNR00065,,R_HMR_0449,DHAP[m] + FADH2[m] => FAD[m] + sn-glycerol-3-phosphate[m],,ENSMUSG00000026827,,,,,kegg.reaction/R00848;reactome/R-HSA-188467;vmhreaction/GLYC3PFADm;metanetx.reaction/MNXR99875;sbo/SBO:0000176,Acylglycerides metabolism,,1.1.5.3,,0.0,R00848,MNXR99875,R-HSA-188467,nan,nan,nan,,SBO:0000176,1.1.5.3,HMR_0449
MMRNR00066,,"Alanine-Glyoxylate Transaminase (Irreversible), Mitochondrial",glyoxalate[m] + L-Alanine[m] => glycine[m] + pyruvate[m],2.6.1.44,,,,,,kegg.reaction/R00369;vmhreaction/AGTim;metanetx.reaction/MNXR95618;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R00369,MNXR95618,nan,nan,nan,nan,,SBO:0000176,2.6.1.44,AGTim
MMRNR00067,,"Alanine-Glyoxylate Transaminase (Irreversible),, Peroxisomal",glyoxalate[p] + L-Alanine[p] => glycine[p] + pyruvate[p],2.6.1.44,ENSMUSG00000026272,,,,,kegg.reaction/R00369;vmhreaction/AGTix;metanetx.reaction/MNXR95618;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R00369,MNXR95618,nan,nan,nan,nan,,SBO:0000176,2.6.1.44,AGTix
MMRNR00068,,Argininosuccinate Synthase,aspartate[c] + ATP[c] + citrulline[c] => AMP[c] + argininosuccinate[c] + H+[c] + PPi[c],3.5.3.1,ENSMUSG00000076441,,,,,kegg.reaction/R01954;bigg.reaction/ARGSS;vmhreaction/ARGSS;metanetx.reaction/MNXR95949;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R01954,MNXR95949,nan,nan,nan,ARGSS,,SBO:0000176,3.5.3.1,ARGSS
MMRNR00069,,"L-Asparaginase, Mitochondrial",asparagine[m] + H2O[m] => Ammonium[m] + aspartate[m],3.5.1.1,,,,,,kegg.reaction/R00485;bigg.reaction/ASNNm;vmhreaction/ASNNm;metanetx.reaction/MNXR96056;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R00485,MNXR96056,nan,nan,nan,ASNNm,,SBO:0000176,3.5.1.1,ASNNm
MMRNR00070,,Asparagine Synthase (Glutamine-Hydrolysing),aspartate[c] + ATP[c] + glutamine[c] + H2O[c] => AMP[c] + asparagine[c] + glutamate[c] + H+[c] + PPi[c],6.3.5.4,,,,,,kegg.reaction/R00578;bigg.reaction/ASNS1;vmhreaction/ASNS1;metanetx.reaction/MNXR96059;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R00578,MNXR96059,nan,nan,nan,ASNS1,,SBO:0000176,6.3.5.4,ASNS1
MMRNR00071,,Aspartate Transaminase,AKG[m] + aspartate[m] <=> glutamate[m] + OAA[m],2.6.1.1,ENSMUSG00000031672,,,,,kegg.reaction/R00355;bigg.reaction/ASPTAm;vmhreaction/ASPTAm;metanetx.reaction/MNXR96079;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R00355,MNXR96079,nan,nan,nan,ASPTAm,,SBO:0000176,2.6.1.1,ASPTAm
MMRNR00072,,"D-Aspartate Oxidase, Peroxisomal",aspartate[p] + H2O[p] + O2[p] => Ammonium[p] + H2O2[p] + OAA[p],1.4.3.1,ENSMUSG00000063428,,,,,kegg.reaction/R00359;bigg.reaction/DASPO1p;vmhreaction/DASPO1p;metanetx.reaction/MNXR97153;rhea/12513;rhea/12512;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R00359,MNXR97153,nan,RHEA:12513,RHEA:12512,DASPO1p,12513; 12512,SBO:0000176,1.4.3.1,DASPO1p
MMRNR00073,,N-Acetyl-L-Aspartate Amidohydrolase,H2O[c] + N-acetyl-L-aspartate[c] => acetate[c] + aspartate[c],3.5.1.15,ENSMUSG00000020774 or ENSMUSG00000024866,,,,,kegg.reaction/R00488;bigg.reaction/NACASPAH;vmhreaction/NACASPAH;metanetx.reaction/MNXR101806;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R00488,MNXR101806,nan,nan,nan,NACASPAH,,SBO:0000176,3.5.1.15,NACASPAH
MMRNR00074,,Amino-Acid N-Acetyltransferase,acetyl-CoA[m] + L-Alanine[m] <=> CoA[m] + H+[m] + N-acetyl-L-alanine[m],2.3.1.1,ENSMUSG00000048217,,,,,vmhreaction/RE2031M;metanetx.reaction/MNXR103592;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,nan,MNXR103592,nan,nan,nan,nan,,SBO:0000176,2.3.1.1,RE2031M
MMRNR00075,,Alanine Racemase,L-Alanine[c] <=> alanine[c],5.1.1.1,ENSMUSG00000031485,,,,,kegg.reaction/R00401;bigg.reaction/ALAR;vmhreaction/ALAR;metanetx.reaction/MNXR95693;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R00401,MNXR95693,nan,nan,nan,ALAR,,SBO:0000176,5.1.1.1,ALAR
MMRNR00076,,Aspartate Transaminase,AKG[c] + aspartate[c] <=> glutamate[c] + OAA[c],2.6.1.1,ENSMUSG00000025190 or ENSMUSG00000039720,,,,,kegg.reaction/R00355;bigg.reaction/ASPTA;vmhreaction/ASPTA;metanetx.reaction/MNXR96079;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R00355,MNXR96079,nan,nan,nan,ASPTA,,SBO:0000176,2.6.1.1,ASPTA
MMRNR00077,,L-Asparagine Amidohydrolase / Cyanoamino Acid Metabolism / Nitrogen Metabolism Ec:3.5.1.1 Ec:3.5.1.38,asparagine[c] + H2O[c] => aspartate[c] + NH4+[c],3.5.1.38,ENSMUSG00000037686,,,,,kegg.reaction/R00485;vmhreaction/r0127;metanetx.reaction/MNXR96056;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R00485,MNXR96056,nan,nan,nan,nan,,SBO:0000176,3.5.1.38,r0127
MMRNR00078,,Argininosuccinate Lyase,argininosuccinate[c] <=> arginine[c] + fumarate[c],4.3.2.1,ENSMUSG00000025532 or ENSMUSG00000025533,,,,,kegg.reaction/R01086;bigg.reaction/ARGSL;vmhreaction/ARGSL;metanetx.reaction/MNXR95948;sbo/SBO:0000176,Alanine and aspartate metabolism,,,,2.0,R01086,MNXR95948,nan,nan,nan,ARGSL,,SBO:0000176,4.3.2.1,ARGSL
MMRNR00079,,HMR_9897,H2O[c] + N-Acetylaspartylglutamate[c] => glutamate[c] + N-acetyl-L-aspartate[c],3.4.17.21,ENSMUSG00000001773 or ENSMUSG00000043943 or ENSMUSG00000001773 or ENSMUSG00000043943 or ENSMUSG00000054999 or ENSMUSG00000102758,,,,,,"Alanine, aspartate and glutamate metabolism",,,,2.0,,,,,,,,,3.4.17.21,HMR_9897
MMRNR00080,,HMR_9898,ATP[c] + glutamate[c] + N-acetyl-L-aspartate[c] => ADP[c] + N-Acetylaspartylglutamate[c] + Pi[c],6.3.2.41;6.3.2.42,ENSMUSG00000040649 or ENSMUSG00000048899 or ENSMUSG00000040649 or ENSMUSG00000048899,,,,,,"Alanine, aspartate and glutamate metabolism",,,,2.0,,,,,,,,,6.3.2.41; 6.3.2.42,HMR_9898
MMRNR00081,,HMR_9899,H2O[c] + N-Acetylaspartylglutamylglutamate[c] => glutamate[c] + N-Acetylaspartylglutamate[c],3.4.17.21,ENSMUSG00000001773 or ENSMUSG00000043943 or ENSMUSG00000001773 or ENSMUSG00000043943 or ENSMUSG00000054999 or ENSMUSG00000102758,,,,,,"Alanine, aspartate and glutamate metabolism",,,,2.0,,,,,,,,,3.4.17.21,HMR_9899
MMRNR00082,,HMR_9900,ATP[c] + glutamate[c] + N-Acetylaspartylglutamate[c] => ADP[c] + N-Acetylaspartylglutamylglutamate[c] + Pi[c],6.3.2.41;6.3.2.42,ENSMUSG00000040649 or ENSMUSG00000048899 or ENSMUSG00000040649 or ENSMUSG00000048899,,,,,,"Alanine, aspartate and glutamate metabolism",,,,2.0,,,,,,,,,6.3.2.41; 6.3.2.42,HMR_9900
MMRNR00083,,R_HMR_3802,glutamate[m] + H2O[m] + NAD+[m] <=> AKG[m] + H+[m] + NADH[m] + NH3[m],,ENSMUSG00000021794,,,,,kegg.reaction/R00243;bigg.reaction/GDHm;vmhreaction/GLUDxm;metanetx.reaction/MNXR100085;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,1.4.1.3,,0.0,R00243,MNXR100085,nan,nan,nan,GDHm,,SBO:0000176,1.4.1.3,HMR_3802
MMRNR00084,,R_HMR_3804,AKG[m] + H+[m] + NADPH[m] + NH3[m] <=> glutamate[m] + H2O[m] + NADP+[m],,ENSMUSG00000021794,,,,,kegg.reaction/R00248;bigg.reaction/GLUDym;vmhreaction/GLUDym;metanetx.reaction/MNXR100086;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,1.4.1.3,,0.0,R00248,MNXR100086,nan,nan,nan,GLUDym,,SBO:0000176,1.4.1.3,HMR_3804
MMRNR00085,,R_HMR_3811,aspartate[c] + ATP[c] + citrulline[c] => AMP[c] + argininosuccinate[c] + PPi[c],,ENSMUSG00000076441,,,,,kegg.reaction/R01954;bigg.reaction/ARGSS;vmhreaction/ARGSS;metanetx.reaction/MNXR95949;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,6.3.4.5,,0.0,R01954,MNXR95949,nan,nan,nan,ARGSS,,SBO:0000176,6.3.4.5,HMR_3811
MMRNR00086,,R_HMR_3831,aspartate[c] => fumarate[c] + NH3[c],,ENSMUSG00000026526,,,,,kegg.reaction/R00490;vmhreaction/HMR_3831;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,4.3.1.1,,0.0,R00490,nan,nan,nan,nan,nan,,SBO:0000176,4.3.1.1,HMR_3831
MMRNR00087,,R_HMR_3862,asparagine[m] + H2O[m] => aspartate[m] + NH3[m],,ENSMUSG00000037686 or ENSMUSG00000024654,,,,,kegg.reaction/R00485;bigg.reaction/ASNNm;vmhreaction/ASNNm;metanetx.reaction/MNXR96056;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,3.4.19.5,,0.0,R00485,MNXR96056,nan,nan,nan,ASNNm,,SBO:0000176,3.4.19.5,HMR_3862
MMRNR00088,,R_HMR_3865,3-sulfinoalanine[m] + AKG[m] => 3-sulfinylpyruvic acid[m] + glutamate[m],,ENSMUSG00000031672,,,,,kegg.reaction/R02619;bigg.reaction/3SALATAim;vmhreaction/3SALATAim;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,2.6.1.1;2.6.1.7,,0.0,R02619,nan,nan,nan,nan,3SALATAim,,SBO:0000176,2.6.1.1; 2.6.1.7,HMR_3865
MMRNR00089,,R_HMR_3873,2 ATP[m] + CO2[m] + H2O[m] + NH3[m] => 2 ADP[m] + carbamoyl-phosphate[m] + Pi[m],,ENSMUSG00000025991,,,,,kegg.reaction/R00149;bigg.reaction/CPS;metanetx.reaction/MNXR96884;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,6.3.4.16,,0.0,R00149,MNXR96884,nan,nan,nan,CPS,,SBO:0000176,6.3.4.16,HMR_3873
MMRNR00090,,R_HMR_8654,2 ATP[m] + H+[m] + HCO3-[m] + NH3[m] => 2 ADP[m] + carbamoyl-phosphate[m] + Pi[m],,ENSMUSG00000025991,,,,,bigg.reaction/CBPter;vmhreaction/CBPSam;metanetx.reaction/MNXR96487;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,6.3.4.16,,0.0,nan,MNXR96487,nan,nan,nan,CBPter,,SBO:0000176,6.3.4.16,HMR_8654
MMRNR00091,,R_HMR_3890,ATP[c] + glutamate[c] + NH3[c] => ADP[c] + glutamine[c] + Pi[c],,ENSMUSG00000026473,,,,,kegg.reaction/R00253;bigg.reaction/GLNS;vmhreaction/GLNS;metanetx.reaction/MNXR100024;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,6.3.1.2,,0.0,R00253,MNXR100024,nan,nan,nan,GLNS,,SBO:0000176,6.3.1.2,HMR_3890
MMRNR00092,,R_HMR_3892,glutamine[m] + H2O[m] => glutamate[m] + NH3[m],,ENSMUSG00000026103,,,,,kegg.reaction/R00256;bigg.reaction/GLUNm;vmhreaction/GLUNm;metanetx.reaction/MNXR100030;rhea/15890;rhea/15889;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,3.5.1.2;3.5.1.38,,0.0,R00256,MNXR100030,nan,RHEA:15890,RHEA:15889,GLUNm,15890; 15889,SBO:0000176,3.5.1.2; 3.5.1.38,HMR_3892
MMRNR00093,,R_HMR_9802,glutamine[c] + H2O[c] => glutamate[c] + NH3[c],,ENSMUSG00000044005,,,,,kegg.reaction/R00256;bigg.reaction/GLUNm;vmhreaction/HMR_9802;metanetx.reaction/MNXR100030;rhea/15890;rhea/15889;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,3.5.1.2;3.5.1.38,,0.0,R00256,MNXR100030,nan,RHEA:15890,RHEA:15889,GLUNm,15890; 15889,SBO:0000176,3.5.1.2; 3.5.1.38,HMR_9802
MMRNR00094,,R_HMR_3899,AKG[c] + alanine[c] <=> glutamate[c] + pyruvate[c],,ENSMUSG00000022546,,,,,kegg.reaction/R00258;bigg.reaction/ALATA_L;vmhreaction/ALATA_L;metanetx.reaction/MNXR95698;rhea/19456;rhea/19453;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,2.6.1.2,,0.0,R00258,MNXR95698,nan,RHEA:19456,RHEA:19453,ALATA_L,19456; 19453,SBO:0000176,2.6.1.2,HMR_3899
MMRNR00095,,R_HMR_3903,aspartate[c] + ATP[c] + glutamine[c] + H2O[c] => AMP[c] + asparagine[c] + glutamate[c] + PPi[c],,ENSMUSG00000029752,,,,,kegg.reaction/R00578;bigg.reaction/ASNS1;vmhreaction/ASNS1;metanetx.reaction/MNXR96059;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,6.3.5.4,,0.0,R00578,MNXR96059,nan,nan,nan,ASNS1,,SBO:0000176,6.3.5.4,HMR_3903
MMRNR00096,,R_HMR_4109,AKG[m] + alanine[m] <=> glutamate[m] + pyruvate[m],,ENSMUSG00000031700,,,,,kegg.reaction/R00258;vmhreaction/r0081;metanetx.reaction/MNXR95698;rhea/19456;rhea/19453;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,2.6.1.2,,0.0,R00258,MNXR95698,nan,RHEA:19456,RHEA:19453,nan,19456; 19453,SBO:0000176,2.6.1.2,HMR_4109
MMRNR00097,,R_HMR_4114,2-oxoglutaramate[c] + H2O[c] => AKG[c] + NH3[c],,ENSMUSG00000022751,,,,,kegg.reaction/R00269;vmhreaction/r0085;metanetx.reaction/MNXR105306;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,3.5.1.3,,0.0,R00269,MNXR105306,nan,nan,nan,nan,,SBO:0000176,3.5.1.3,HMR_4114
MMRNR00098,,R_HMR_4115,2-oxoglutaramate[m] + H2O[m] => AKG[m] + NH3[m],,ENSMUSG00000022751,,,,,kegg.reaction/R00269;vmhreaction/r0086;metanetx.reaction/MNXR105306;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,3.5.1.3,,0.0,R00269,MNXR105306,nan,nan,nan,nan,,SBO:0000176,3.5.1.3,HMR_4115
MMRNR00099,,R_HMR_4172,asparagine[c] + H2O[c] => aspartate[c] + NH3[c],,ENSMUSG00000037686 or ENSMUSG00000024654,,,,,kegg.reaction/R00485;vmhreaction/r0127;metanetx.reaction/MNXR96056;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,3.5.1.1;3.5.1.38,,0.0,R00485,MNXR96056,nan,nan,nan,nan,,SBO:0000176,3.5.1.1; 3.5.1.38,HMR_4172
MMRNR00100,,R_HMR_4196,glutamine[c] + pyruvate[c] => 2-oxoglutaramate[c] + alanine[c],,ENSMUSG00000039648,,,,,kegg.reaction/R00576;vmhreaction/r0156;metanetx.reaction/MNXR105309;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,2.6.1.15;2.6.1.64,,0.0,R00576,MNXR105309,nan,nan,nan,nan,,SBO:0000176,2.6.1.15; 2.6.1.64,HMR_4196
MMRNR00101,,R_HMR_4197,glutamine[m] + pyruvate[m] => 2-oxoglutaramate[m] + alanine[m],,ENSMUSG00000039648,,,,,kegg.reaction/R00576;vmhreaction/r0157;metanetx.reaction/MNXR105309;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,2.6.1.15;2.6.1.64,,0.0,R00576,MNXR105309,nan,nan,nan,nan,,SBO:0000176,2.6.1.15; 2.6.1.64,HMR_4197
MMRNR00102,,R_HMR_4285,H2O[m] + NAD+[m] + succinate semialdehyde[m] => H+[m] + NADH[m] + succinate[m],,ENSMUSG00000035936,,,,,kegg.reaction/R00713;vmhreaction/r0178;metanetx.reaction/MNXR104540;rhea/13218;rhea/13217;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,1.2.1.24,,0.0,R00713,MNXR104540,nan,RHEA:13218,RHEA:13217,nan,13218; 13217,SBO:0000176,1.2.1.24,HMR_4285
MMRNR00103,,R_HMR_4690,glutamate[c] => 4-aminobutyrate[c] + CO2[c],,ENSMUSG00000070880 or ENSMUSG00000026787,,,,,kegg.reaction/R00261;bigg.reaction/GLUDC;vmhreaction/GLUDC;metanetx.reaction/MNXR95942;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,4.1.1.15,,0.0,R00261,MNXR95942,nan,nan,nan,GLUDC,,SBO:0000176,4.1.1.15,HMR_4690
MMRNR00104,,R_HMR_6968,CoA[m] + N-acetyl-L-asparagine[m] <=> acetyl-CoA[m] + asparagine[m],,ENSMUSG00000048217,,,,,vmhreaction/RE2032M;metanetx.reaction/MNXR103593;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,2.3.1.1,,0.0,nan,MNXR103593,nan,nan,nan,nan,,SBO:0000176,2.3.1.1,HMR_6968
MMRNR00105,,R_HMR_6970,(S)-2-aminobutanoate[c] + AKG[c] <=> 2-oxobutyrate[c] + glutamate[c],,ENSMUSG00000022546,,,,,vmhreaction/RE2034C;metanetx.reaction/MNXR103594;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,2.6.1.2,,0.0,nan,MNXR103594,nan,nan,nan,nan,,SBO:0000176,2.6.1.2,HMR_6970
MMRNR00106,,R_HMR_9868,(S)-2-aminobutanoate[c] + ATP[c] + glutamate[c] => ADP[c] + gamma-L-glutamyl-L-alpha-aminobutyrate[c] + Pi[c],,ENSMUSG00000032350 or ENSMUSG00000028124,,,,,,"Alanine, aspartate and glutamate metabolism",,6.3.2.2,,0.0,,,,,,,,,6.3.2.2,HMR_9868
MMRNR00107,,R_HMR_6971,gamma-L-glutamyl-L-alpha-aminobutyrate[c] => (S)-2-aminobutanoate[c] + 5-oxoproline[c],,ENSMUSG00000041625 or ENSMUSG00000002797,,,,,vmhreaction/RE2040C;metanetx.reaction/MNXR103595;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,2.3.2.4,,0.0,nan,MNXR103595,nan,nan,nan,nan,,SBO:0000176,2.3.2.4,HMR_6971
MMRNR00108,,R_HMR_9867,ATP[c] + glutamate[c] + GSH[c] => ADP[c] + gamma-glutamylglutathione[c] + Pi[c],,ENSMUSG00000032350 or ENSMUSG00000028124,,,,,,"Alanine, aspartate and glutamate metabolism",,6.3.2.2,,0.0,,,,,,,,,6.3.2.2,HMR_9867
MMRNR00109,,R_HMR_6972,gamma-glutamylglutathione[c] => 5-oxoproline[c] + GSH[c],,ENSMUSG00000041625 or ENSMUSG00000002797,,,,,vmhreaction/RE2041C;metanetx.reaction/MNXR103596;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,2.3.2.4,,0.0,nan,MNXR103596,nan,nan,nan,nan,,SBO:0000176,2.3.2.4,HMR_6972
MMRNR00110,,R_HMR_7641,aspartate[p] + H2O[p] + O2[p] => H2O2[p] + NH3[p] + OAA[p],,ENSMUSG00000063428,,,,,kegg.reaction/R00359;bigg.reaction/DASPO1p;vmhreaction/DASPO1p;metanetx.reaction/MNXR97153;rhea/12513;rhea/12512;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,1.4.3.1,,0.0,R00359,MNXR97153,nan,RHEA:12513,RHEA:12512,DASPO1p,12513; 12512,SBO:0000176,1.4.3.1,HMR_7641
MMRNR00111,,R_HMR_8626,acetyl-CoA[m] + aspartate[m] => CoA[m] + N-acetyl-L-aspartate[m],,,,,,,kegg.reaction/R00487;bigg.reaction/ASPNATm;vmhreaction/ASPNATm;metanetx.reaction/MNXR96087;sbo/SBO:0000176,"Alanine, aspartate and glutamate metabolism",,,,0.0,R00487,MNXR96087,nan,nan,nan,ASPNATm,,SBO:0000176,nan,HMR_8626
MMRNR00112,,"Carboxylesterase (Cocaine), Endoplasmatic Reticulum",cocaine[r] + H2O[r] => benzoate[r] + Ecgoninium Methyl Ester[r] + H+[r],3.1.1.1,ENSMUSG00000031877 or ENSMUSG00000031886 or ENSMUSG00000050097 or ENSMUSG00000055730 or ENSMUSG00000061825 or ENSMUSG00000062826 or ENSMUSG00000091813,,,,,kegg.reaction/R06728;bigg.reaction/COQ3m;vmhreaction/COKECBESr;metanetx.reaction/MNXR96850;sbo/SBO:0000176,Alkaloid synthesis,,,,2.0,R06728,MNXR96850,nan,nan,nan,COQ3m,,SBO:0000176,3.1.1.1,COKECBESr
